NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
2450;881/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Biskupiec;Wilimy;objęty ograniczeniami;53.8955;20.8477;30;02.05.2020;05.05.2020;14.05.2020;P/20/20664;RT-PCR+;2;padły/padłe;"1.nieokreślona, 24 m - 50 kg,2.nieokreslona, 24 m - ";;
2451;882/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Barczewo ;Maruny;zagrożenia;53.8500;20.6736;30;02.05.2020;05.05.2020;14.05.2020;P/20/20664;RT-PCR+;1;padły/padłe;samica - 24 m - 65 kg;1;
2452;883/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Różnowo;zagrożenia;53.8655;20.5313;30;02.05.2020;05.05.2020;14.05.2020;P/20/20665;RT-PCR+;1;padły/padłe;samica - 24 m - 30 kg;1;
2453;884/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Jeziorany;Jeziorany;zagrożenia;53.9713;20.7830;30;29.04.2020;05.05.2020;14.05.2020;P/20/20665;RT-PCR+;11;padły/padłe;"1. nieokreślona, 1 m-c, 4 kg, 2. nieokreślona, 1 m-c, 4 kg, 3. nieokreślona, 1 m-c, 4 kg, 4. nieokreślona, 1 m-c, 4 kg, 5. samica - 48 m - 80 kg, 6. samica - 24 m - 30 kg, 7. nieokreślona, 1 m-c, 5 kg, 8. samica - 36 m - 70 kg, 9. nieokreślona, 1 m-c, 4 kg, 10. nieokreślona, 1 m-c, 4 kg, 11.  nieokreślona, 1 m-c, 4 kg , ";3;
2454;2190/129;mazowieckie;14060 Grójec;1406 grójecki;Grójec;Wysoczyn;objęty ograniczeniami;51.915833;20.831111;32;12.05.2020;14.05.2020;19.05.2020;P/20/21406;ELISA+IPT+;1;odstrzelony;1. samica - 15 m - 42 kg     ;1;0;0;0;;
2455;885/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;M.Elbląg;Elbląg (Krasny Las);objęty ograniczeniami;54.2159598;19.4706616;32;02.05.2020;05.05.2020;19.05.2020;P/20/21429;"RT-PCR+IPT+";1;odstrzelony;1. samica - 18 m - 35 kg                       ;;
2456;886/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;M.Elbląg;Elbląg (Próchnik);objęty ograniczeniami;54.25909805;19.43992423;32;01.05.2020;05.05.2020;19.05.2020;P/20/21429;IPT+;1;odstrzelony;1. samiec - 18 m - 40 kg                       ;;
2457;887/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Łęcze;objęty ograniczeniami;54.28015446;19.46333772;32;30.04.2020;05.05.2020;19.05.2020;P/20/21429;IPT+;1;odstrzelony;1. samica - 24m - 47 kg                       ;;
2458;888/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Łęcze;objęty ograniczeniami;54.263485;19.456250;32;30.04.2020;05.05.2020;19.05.2020;P/20/21429;IPT+;1;odstrzelony;1. samiec - 17m - 41 kg                       ;;
2459;889/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;M.Elbląg;Elbląg (Próchnik);objęty ograniczeniami;54.256310408;19.453024895;32;29.04.2020;05.05.2020;19.05.2020;P/20/21429;IPT+;1;odstrzelony;1. samica - 12m - 40 kg                       ;;
2460;890/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;M.Elbląg;Elbląg (Próchnik);objęty ograniczeniami;54.257751750;19.443300435;32;28.04.2020;05.05.2020;19.05.2020;P/20/21429;"RT-PCR+IPT+";1;odstrzelony;1. samica - 13m - 45 kg                       ;;
2461;77;podlaskie;20030 Bielsk Podlaski;2003 bielski (podlaski);Bielsk Podlaski;Stryki;zagrożenia;52.779239;23.061178;32;12.05.2020;12.05.2020;20.05.2020;P/20/21683;RT-PCR+;1;padły/padłe;1. nieokreślone ;0;0;1;0;;
2462;891/2020;warmińsko-mazurskie;28130 Olecko;2813 olecki;Olecko;Skowronki;zagrożenia;53.992994;22.529277;30;11.05.2020;13.05.2020;20.05.2020;P/20/21682;RT-PCR+;1;padły/padłe;płeć nie ustalona. 12 m - 50 kg;;;1;;;
2463;892/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Orneta;Wojciechowo;objęty ograniczeniami;54.079889;20.1815;32;06.05.2020;11.05.2020;20.05.2020;P/20/21684;RT-PCR+;1;odstrzelony;1.samiec - 24m , 48 kg,   ;;
2464;893/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Złotna;zagrożenia;54.00892;19.914656;30;11.05.2020;15.05.2020;20.05.2020;P/20/21686;RT-PCR+;6;padły/padłe;"1. samica - 2 m-e, 2 kg, 2. samiec - 2 m-e, 2 kg, 3. samica - 2 m-e, 2 kg, 4. samica - 2 m-e, 2 kg, 5. samiec - 2 m-e, 2 kg, 6. samiec - 2 m-e, 2 kg";0;6;0;0;;
