NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
1233;330/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Markowo;zagrożenia;54.024556;19.885389;30;12.02.2020;14.02.2020;20.02.2020;P/20/07761;RT-PCR+;1;padły/padłe;płeć nieokreślona. 24 m-ce. 40 kg1;;
1234;331/2020;warmińsko-mazurskie;28160 Pisz;2816 piski;Pisz;Zdory;objęty ograniczeniami;53.729064;21.787928;30;15.02.2020;17.02.2020;26.02.2020;P/20/08707;RT-PCR+;2;padły/padłe;1. płeć nieokreślona. 12 m-c. 25 kg                             2.płeć nieokreślonam. 12 m - 25 kg;;1;;1;;
1235;332/2020;warmińsko-mazurskie;28160 Pisz;2816 piski;Ruciane Nida;Popielno;objęty ograniczeniami;53.745278;21.628889;30;17.02.2020;18.02.2020;26.02.2020;P/20/08707;RT-PCR+;1;padły/padłe;płeć nieokreślona. 12 m - 40 kg1;;
1236;333/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Sorkwity;Słomowo;objęty ograniczeniami;53.851684;21.180812;30;13.02.2020;17.02.2020;26.02.2020;P/20/08697;RT-PCR+;1;padły/padłe;samiec - 36 m-c. 60 kg;1;
1237;334/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Mrągowo;Stama;objęty ograniczeniami;53.86679;21.20585;30;13.02.2020;17.02.2020;26.02.2020;P/20/08697;RT-PCR+;2;padły/padłe;1.samiec - 12 m - 20 kg    2.samica - 12 m - 30 kg;2;
1238;335/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Mikołajki;Baranowo;objęty ograniczeniami;53.82067;21.45107;30;17.02.2020;18.02.2020;26.02.2020;P/20/08697;RT-PCR+;1;padły/padłe;samica - 36 m - 70 kg;;;1;;;
1239;336/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Mikołajki;Lisunie;objęty ograniczeniami;53.77635;21.50724;30;17.02.2020;18.02.2020;26.02.2020;P/20/08697;RT-PCR+;2;padły/padłe;1.samica - 12 m - 25 kg          2. samiec - 12 m - 20 kg;;
1240;337/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Mikołajki;Lisunie;objęty ograniczeniami;53.77885;21.50598;30;17.02.2020;18.02.2020;26.02.2020;P/20/08697;RT-PCR+;1;padły/padłe;samiec - 24 m-ce. 60 kg;1;
1241;338/2020;warmińsko-mazurskie;28060 Giżycko;2806 giżycki;Giżycko;Szczybały Giżyckie;zagrożenia;53.9775;21.648333;30;10.02.2020;17.02.2020;26.02.2020;P/20/08696;RT-PCR+;1;padły/padłe;samica - 12 m - 40 kg;;1
1242;339/2020;warmińsko-mazurskie;28130 Olecko;2813 olecki;Świętajno;Jurkowo;zagrożenia;53.976389;22.318889;32;14.02.2020;17.02.2020;23.02.2020;P/20/08176;RT-PCR+;1;odstrzelony;samica - 36 m - 50 kg;;
1243;340/2020;warmińsko-mazurskie;28130 Olecko;2813 olecki;Kowale Oleckie;Gorczyce;zagrożenia;54.138056;22.477778;30;17.02.2020;18.02.2020;26.02.2020;P/20/08698;RT-PCR+;1;padły/padłe;samica - 48 m -30 kg ;1;
1244;341/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Miłakowo;Klugajny;objęty ograniczeniami;54.034885;20.155106;30;13.02.2020;14.02.2020;26.02.2020;P/20/08708;RT-PCR+;2;padły/padłe;1. samica - 12 m - 30 kg        2. samica - 12 m-cy . 30 kg;;;2;0;;
1245;342/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Strużyna;zagrożenia;54.01004;19.98032;30;14.02.2020;18.02.2020;26.02.2020;P/20/08695;RT-PCR+;2;padły/padłe;1. płeć nieokreślona.24 m-ce. 40 kg        2. płć nieokreślona. 24 m-ce. 40 kg;;2
1246;343/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Miłakowo;Warkałki;objęty ograniczeniami;53.99433;19.99918;30;14.02.2020;18.02.2020;26.02.2020;P/20/08708;RT-PCR+;1;padły/padłe;płeć nieokreślona. 12 m - 30 kg;;1
1247;344/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Niebrzydowo Wielkie;zagrożenia;53.98116;19.98633;30;14.02.2020;18.02.2020;26.02.2020;P/20/08695;RT-PCR+;1;padły/padłe;płeć nieokreślona. 12 m - 20 kg;;1
1248;345/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Małdyty;Dobrocin;objęty ograniczeniami;53.90341;19.849148;30;15.02.2020;18.02.2020;26.02.2020;P/20/08708;RT-PCR+;1;padły/padłe;płeć nieokreślona. 24 m-ce. 50 kg1;;
1249;346/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Miłakowo;Ponary;objęty ograniczeniami;53.929972;20.056944;30;17.02.2020;19.02.2020;26.02.2020;P/20/08708;RT-PCR+;1;padły/padłe;samica - 12 m - 30 kg;;;1;;;
1250;347/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;M. Elbląg;Próchnik;objęty ograniczeniami;54.243442;19.445039;30;07.02.2020;14.02.2020;24.02.2020;P/20/08347;RT-PCR+;4;padły/padłe;1. samiec - 48 m - 80 kg 2.samica - 24 m-ce. 35 kg        3. samica - 24 m-ce. 45 kg         4. samica - 24 m-ce. 40 kg;2;2
1251;348/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;M. Elbląg;Elbląg;objęty ograniczeniami;54.212472;19.404278;30;12.02.2020;14.02.2020;24.02.2020;P/20/08347;RT-PCR+;1;padły/padłe;samiec - 48 m - 80 kg;;1
1252;349/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;M. Elbląg;Krasny Las;objęty ograniczeniami;54.226167;19.462528;30;12.02.2020;14.02.2020;24.02.2020;P/20/08347;RT-PCR+;1;padły/padłe;samica - 24 m-ce. 50 kg;1;
1253;2148/87;mazowieckie;14060 Grójec;1406 grójecki;Jasieniec;Ignaców;objęty ograniczeniami;51.779167;21.056667;32;05.03.2020;09.03.2020;14.03.2020;P/20/11643;RT-PCR+;1;padły/padłe;1. samica - 24 m-ce. 50 kg;1;0;0;0;;
1254;53;podlaskie;20050 Hajnówka;2005 hajnowski;Narewka;Słobódka;objęty ograniczeniami;52.941167;23.715472;32;07.03.2020;09.03.2020;17.03.2020;P/20/12007;ELISA+IPT+;1;odstrzelony;samiec - 14 miesięcy. 35kg;0;0;0;0;;
1255;277;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Telatyn;Posadów;objęty ograniczeniami;50.4933;23.80434;30;27.02.2020;02.03.2020;09.03.2020;P/20/10557 P/20/10561 P/20/10562 P/20/10565 P/20/10566 P/20/10640;RT-PCR+;7;padły/padłe;1. samiec - 36 m - 70 kg 2. samica - 12 m - 30 kg 3. samica 48 m-cy 90 kg 4. samica - 36 m-cy 70 kg 5. samica - 48 m - 90 kg 6. samica - 36 m - 50 kg 7. samiec - 6 m - 10 kg;2;5;0;0;;
1256;278;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tomaszów Lubelski;Typin;zagrożenia;50.4908;23.598;32;02.03.2020;03.03.2020;09.03.2020;P/20/10567;RT-PCR+;1;padły/padłe;samiec - 24 m-ce. 70 kg;0;0;1;0;;
1257;279;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tomaszów Lubelski;Typin;zagrożenia;50.5003;23.5932;32;02.03.2020;03.03.2020;09.03.2020;P/20/10568;RT-PCR+;1;padły/padłe;samiec - 48 m - 120 kg;1;0;0;0;;
1258;280;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Telatyn;Posadów;objęty ograniczeniami;50.49298;23.7999;30;02.03.2020;03.03.2020;09.03.2020;P/20/10569 P/20/10638;RT-PCR+;2;padły/padłe;1. samica - 36 m - 60 kg 2. samiec - 12 m - 25 kg;0;2;0;0;;
1259;281;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Telatyn;Posadów;objęty ograniczeniami;50.4875;23.8014;30;02.03.2020;03.03.2020;09.03.2020;P/20/10570;RT-PCR+;1;padły/padłe;samica - 24 m-ce. 40 kg;0;1;0;0;;
1260;282;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Telatyn;Posadów;objęty ograniczeniami;50.4929;23.7983;30;02.03.2020;03.03.2020;09.03.2020;P/20/10571;RT-PCR+;1;padły/padłe;samica - 48 m - 75 kg;0;1;0;0;;
1261;283;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Jarczów;Korhynie;zagrożenia;50.4046;23.512;32;26.02.2020;02.03.2020;09.03.2020;P/20/10572;ELISA+IPT+;1;odstrzelony;samica - 12-m - 35 kg;0;0;0;0;;
1262;284;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Jarczów;Korhynie;zagrożenia;50.4046;23.512;32;26.02.2020;02.03.2020;09.03.2020;P/20/10572;RT-PCR+;1;odstrzelony;samica - 18 m - 40 kg;0;0;0;0;;
1263;285;lubelskie;06040 Hrubieszów;0604 hrubieszowski;Trzeszczany;Trzeszczany Drugie;objęty ograniczeniami;50.8484;23.7088;30;02.03.2020;03.03.2020;09.03.2020;P/20/10608;RT-PCR+;1;padły/padłe;samiec - 48 m - 90 kg;0;1;0;0;;
1264;286;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tarnawatka;Dąbrowa Tarnawacka;objęty ograniczeniami;50.5045;23.3928;32;28.02.2020;02.03.2020;09.03.2020;P/20/10637;RT-PCR+;1;odstrzelony;samiec - 36 m - 46 kg;0;0;0;0;;
1265;287;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Łaszczów;Steniatyn;objęty ograniczeniami;50.5142;23.7982;32;29.02.2020;02.03.2020;09.03.2020;P/20/10637;RT-PCR+;1;odstrzelony;samica - 36 m - 65 kg;0;0;0;0;;
1266;288;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Telatyn;Posadów;objęty ograniczeniami;50.4929;23.7983;30;02.03.2020;03.03.2020;09.03.2020;P/20/10639;RT-PCR+;1;padły/padłe;samica - 36 m - 50 kg;0;1;0;0;;
1267;289;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Rachanie;Pawłówka;objęty ograniczeniami;50.51204;23.5442;32;02.03.2020;03.03.2020;09.03.2020;P/20/10640;RT-PCR+;1;padły/padłe;samica - 36 m - 100 kg;0;0;1;0;;
1268;290;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tarnawatka;Huta Tarnawacka;objęty ograniczeniami;50.5268;23.4441;32;02.03.2020;03.03.2020;09.03.2020;P/20/10640;RT-PCR+;2;padły/padłe;1. samica - 24 m-ce. 60 kg 2. samica - 24 m-ce. 60 kg;0;0;2;0;;
1269;291;lubelskie;06200 Zamość;0620 zamojski;Radecznica;Latyczyn;zagrożenia;50.7346;22.7945;30;27.02.2020;05.03.2020;09.03.2020;P/20/10360;RT-PCR+;1;padły/padłe;samica - 24 m-ce. 70 kg;1;0;0;0;;
1270;292;lubelskie;06200 Zamość;0620 zamojski;Radecznica;Zaburze;zagrożenia;50.716;22.8491;30;25.02.2020;05.03.2020;09.03.2020;P/20/10631 P/20/10632;RT-PCR+;3;padły/padłe;1. b.d.. 24 m-ce.50 kg 2. b.d.. 36 m - 80 kg 3. samica - 36 m - 80 kg;1;0;0;2;;
1271;92;podkarpackie;18200 Tarnobrzeg;1820 tarnobrzeski;Nowa Dęba;Chmielów, 18 pk;objęty ograniczeniami;50.5327778;21.6641666;32;07.03.2020;10.03.2020;16.03.2020;P/20/11831;RT-PCR+;1;padły/padłe;1. samiec - 12 m - 40 kg1;;
1272;93;podkarpackie;18080 Leżajsk;1808 leżajski;Nowa Sarzyna;Sarzyna;objęty ograniczeniami;50.341806;22.326639;30;09.03.2020;11.03.2020;16.03.2020;P/20/11841;RT-PCR+;1;padły/padłe;1. samica - 12 m - 40 kg;;1
1273;94;podkarpackie;18080 Leżajsk;1808 leżajski;Kuryłówka;Kuryłówka;objęty ograniczeniami;50.310361;22.515222;30;10.03.2020;11.03.2020;16.03.2020;P/20/11841;RT-PCR+;1;padły/padłe;1. samica - 12 m - 25 kg;;1
1274;95;podkarpackie;18140 Przeworsk;1814 przeworski;Adamówka;Krasne;objęty ograniczeniami;50.259581;22.73725;32;06.03.2020;10.03.2020;16.03.2020;P/20/11832;RT-PCR+;2;padły/padłe;"1. samica - 36 m - 70 kg, 2. samica - 36 m - 70 kg";;2
1275;96;podkarpackie;18090 Lubaczów;1809 lubaczowski;Stary Dzików;Moszczanica;objęty ograniczeniami;50.2856;22.8683;30;06.03.2020;10.03.2020;16.03.2020;P/20/11838;RT-PCR+;2;padły/padłe;"1. samiec - 48 m - 100 kg, 2. samica - 36 m - 80 kg";;;2;;;
1276;97;podkarpackie;18090 Lubaczów;1809 lubaczowski;Cieszanów;Doliny;objęty ograniczeniami;50.2973;23.1965;30;06.03.2020;10.03.2020;16.03.2020;P/20/11838;RT-PCR+;1;padły/padłe;1. samiec - 12 m - 30 kg;;1
1277;98;podkarpackie;18090 Lubaczów;1809 lubaczowski;Narol;Łozy;zagrożenia;50.3359;23.2726;30;06.03.2020;10.03.2020;16.03.2020;P/20/11830;RT-PCR+;1;padły/padłe;1. płeć nieokreślona, 24 m-ce 60 kg;;1
1278;72;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;wolsztyn;Stara Dąbrowa ;objęty ograniczeniami;52.0925;16.188611;32;02.03.2020;03.03.2020;15.03.2020;P/20/11847;RT-PCR+;1;padły/padłe;1. samiec - 5 m - 10 kg;1;0;0;0;;
1279;73;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;wolsztyn;Wilcze ;objęty ograniczeniami;52.029444;15.988778;32;02.03.2020;03.03.2020;15.03.2020;P/20/11847;RT-PCR+;2;padły/padłe;"1. samiec - 24 m - 60 kg, 2. samiec - 12 m - 35 kg";0;2;0;0;;
1280;74;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;wolsztyn;Rudno ;objęty ograniczeniami;52.008333;16.003889;32;02.03.2020;03.03.2020;15.03.2020;P/20/11847;RT-PCR+;1;padły/padłe;1. płeć nieokreślona, 6 m - 20 kg;0;0;1;0;;
1281;75;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;wolsztyn;Świetno ;objęty ograniczeniami;51.982687;16.063753;32;04.03.2020;06.03.2020;15.03.2020;P/20/11847;RT-PCR+;3;padły/padłe;"1. płeć nieokreślona, 12 m - 30 kg, 2. płeć nieokreślona, 12 m - 35 kg, 3. płeć nieokreślona, 12 m - 35 kg ";0;0;3;0;;
1282;76;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;wolsztyn;Borki ;objęty ograniczeniami;52.053417;16.2265;32;07.03.2020;09.03.2020;15.03.2020;P/20/11847;RT-PCR+;6;padły/padłe;"1. płeć nieokreślona, 24 m - 10 kg , 2. płeć nieokreślona, 24m - 30 kg ,3. płec nieokreślona, 6 m - 18 kg, 4. płeć nieokreślona,6 m - 15 kg, 5. płeć nieokreślona, 6 m - 15 kg ,6. samiec - 12 m - 35 kg";1;1;4;0;;
1283;341;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Podlegórz;objęty ograniczeniami;52.063548;15.727713;32;09.03.2020;11.03.2020;16.03.2020;P/20/11912;RT-PCR+;1;padły/padłe;1. samica - 48m - 80kg                                     ;0;1;0;0;;
1284;342;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Nowy Świat;objęty ograniczeniami;52.035658;15.574474;32;09.03.2020;11.03.2020;16.03.2020;P/20/11913;RT-PCR+;1;padły/padłe;1. samiec - 24m - 40kg;1;0;0;0;;
1285;343;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Droszków;objęty ograniczeniami;51.912422;15.644568;32;10.03.2020;11.03.2020;16.03.2020;P/20/11915;RT-PCR+;1;padły/padłe;1. samica - 12m - 40kg;1;0;0;0;;
1286;344;lubuskie;08040 Nowa Sól;0804 nowosolski;Nowa Sól;Stany;objęty ograniczeniami;51.855222;15.788472;32;09.03.2020;11.03.2020;16.03.2020;P/20/11929;RT-PCR+;1;padły/padłe;1. samiec - 24 m - 50KG;1;0;0;0;;
1287;345;lubuskie;08120 Sława;0812 wschowski;Sława;PRZYDROŻE;objęty ograniczeniami;51.809076;16.124893;32;10.03.2020;11.03.2020;16.03.2020;P/20/11914;RT-PCR+;1;padły/padłe;1. SAMICA, 36 m - 80kg;1;0;0;0;;
1288;2151/90;mazowieckie;14180 Piaseczno;1418 piaseczyński;Góra Kalwaria;Czersk;objęty ograniczeniami;51.94819;21.228434;32;06.03.2020;06.03.2020;17.03.2020;P/20/12006;ELISA+IPT+;1;odstrzelony;1. samiec - 36 m - 80 kg;1;0;0;0;;
1289;293;lubelskie;06200 Zamość;0620 zamojski;Szczebrzeszyn;Kawęczyn;zagrożenia;50.768;22.9273;30;27.02.2020;04.03.2020;09.03.2020;P20/10631 P/20/10632;RT-PCR+;2;padły/padłe;1. b.d., 12 m - 40 kg 2. samiec - 12 m - 40 kg;1;0;0;1;;
1290;294;lubelskie;06200 Zamość;0620 zamojski;Stary Zamość;Chomęciska Małe;zagrożenia;50.8137;23.2181;30;27.02.2020;03.03.2020;09.03.2020;P/20/10633;RT-PCR+;1;padły/padłe;samica - 18 m - 48 kg;1;0;0;0;;
1291;295;lubelskie;06200 Zamość;0620 zamojski;Sułów;Sułów Kolonia;zagrożenia;50.768;22.9427;30;03.03.2020;04.03.2020;09.03.2020;P/20/10632;RT-PCR+;1;padły/padłe;samica - 12 m - 35 kg;0;0;1;0;;
1292;296;lubelskie;06200 Zamość;0620 zamojski;Szczebrzeszyn;Szczebrzeszyn;zagrożenia;50.701;22.9529;32;01.03.2020;03.03.2020;09.03.2020;P/20/10623;"RT-PCR+ELISA+IPT+";1;odstrzelony;samiec - 12 m - 37 kg;0;0;0;0;;
1293;297;lubelskie;06060 Krasnystaw;0606 krasnostawski;Izbica;Wirkowice Pierwsze;zagrożenia;50.8616;23.0891;32;29.02.2020;03.03.2020;09.03.2020;P/20/10636;ELISA+IPT+;1;odstrzelony;samica - 24 m - 55 kg;0;0;0;0;;
1294;298;lubelskie;06060 Krasnystaw;0606 krasnostawski;Izbica;Tarnogóra;zagrożenia;50.8878;23.1133;32;01.03.2020;03.03.2020;09.03.2020;P/20/10636;"RT-PCR+ELISA+IPT+";1;odstrzelony;samiec - 24 m - 60 kg;0;0;0;0;;
1295;299;lubelskie;06140 Puławy;0614 puławski;Żyrzyn;Żerdź;objęty ograniczeniami;51.5368;22.0743;32;03.03.2020;05.03.2020;10.03.2020;P/20/10721;RT-PCR+;1;padły/padłe;samiec - 36 m - 90 kg;1;0;0;0;;
1296;300;lubelskie;06010 Biała Podlaska;0601 bialski;Rokitno;Klonownica Duża;objęty ograniczeniami;52.1325;23.2291;32;05.03.2020;09.03.2020;11.03.2020;P/20/11012;ELISA+IPT+;1;odstrzelony;samiec - 60 m - 105 kg;0;0;0;0;;
1297;301;lubelskie;06030 Chełm;0603 chełmski;Rejowiec Fabryczny;Poczekajka;zagrożenia;51.1647;23.2173;32;09.03.2020;10.03.2020;13.03.2020;P/20/11484;ELISA+IPT+;1;odstrzelony;samica - 24 m - 45 kg;0;0;0;0;;
1298;302;lubelskie;06200 Zamość;0620 zamojski;Sułów;Sułowiec;zagrożenia;50.7687;22.8946;30;06.03.2020;10.03.2020;16.03.2020;P/20/11833 P/20/11836;RT-PCR+;2;padły/padłe;1. b.d., 24 m - 60 kg 2. samica - 36 m - 80 kg;0;1;1;0;;
1299;2152/91;mazowieckie;14170 Otwock;1417 otwocki;Kołbiel;Sepochów;objęty ograniczeniami;52.08925;21.474056;32;11.03.2020;11.03.2020;18.03.2020;P/20/12350;RT-PCR+;1;odstrzelony z objawami;1. samiec -14 mies,40 kg;1;0;0;0;;
1300;350/2020;warmińsko-mazurskie;28060 Giżycko;2806 giżycki;Giżycko;Sterławki Małe;zagrożenia;53.997719;21.654654;32;12.02.2020;17.02.2020;27.02.2020;P/20/08869;IPT+;1;odstrzelony;samica - 12 m - 35 kg;;
1301;351/2020;warmińsko-mazurskie;28060 Giżycko;2806 giżycki;Giżycko;Sterławki Małe;zagrożenia;53.997719;21.654654;32;12.02.2020;17.02.2020;27.02.2020;P/20/08869;IPT+;1;odstrzelony;samica - 12 m - 35 kg;;
1302;352/2020;warmińsko-mazurskie;28160 Pisz;2816 piski;Ruciane Nida;Warno;objęty ograniczeniami;53.714200;21.621200;30;19.02.2020;20.02.2020;28.02.2020;P/20/09055;RT-PCR+;1;padły/padłe;samica - 48 m - 75 kg;1;
1303;353/2020;warmińsko-mazurskie;28160 Pisz;2816 piski;Pisz;Zdory;objęty ograniczeniami;53.7283;21.7864;30;19.02.2020;20.02.2020;28.02.2020;P/20/09054;RT-PCR+;2;padły/padłe;1. samica - 12 m - 25 kg 2.samica - 12 m - 25 kg2;;
1304;354/20200;warmińsko-mazurskie;28020 Braniewo;2802 braniewski;Lelkowo;Giedawy;objęty ograniczeniami;54.312025;20.136189;32;20.02.2020;21.02.2020;28.02.2020;P/20/09059;RT-PCR+;1;odstrzelony;samiec - 24 m - 40 kg;;
1305;355/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Piecki;Kołowinek;objęty ograniczeniami;53.751028;21.469399;30;19.02.2020;20.02.2020;28.02.2020;P/20/09060;RT-PCR+;2;padły/padłe;1. nieznana, 12 m - 35 kg 2.nieznana, 12 m - 40 kg2;;
1306;356/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Orneta;Wojciechowo;objęty ograniczeniami;54.068056;20.147833;30;15.02.2020;19.02.2020;28.02.2020;P/20/09306;RT-PCR+;1;padły/padłe;nieznana, 24 m - 50 kg;;;1;;;
1307;357/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Lidzbark W;Pomorowo;zagrożenia;54.098083;20.484111;30;16.02.2020;20.02.2020;28.02.2020;P/20/09056;RT-PCR+;1;padły/padłe;samiec - 36 m - 60 kg;1;
1308;358/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Jędrychówko;objęty ograniczeniami;53.904639;19.869917;30;18.02.2020;21.02.2020;28.02.2020;P/20/09064;RT-PCR+;1;padły/padłe;nieznana, 36 m - 50 kg;;1
1309;359/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Królewo;zagrożenia;53.953861;19.871917;30;18.02.2020;21.02.2020;28.02.2020;P/20/09063;RT-PCR+;1;padły/padłe;nieznana, 48 m - 100 kg;;;1;;;
1310;360/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Złotna;zagrożenia;54.000750;19.918889;30;18.02.2020;21.02.2020;28.02.2020;P/20/09063;RT-PCR+;1;padły/padłe;samica - 36 m - 70 kg;;1
1311;361/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Markowo;zagrożenia;54.024667;19.939639;30;18.02.2020;21.02.2020;28.02.2020;P/20/09063;RT-PCR+;2;padły/padłe;1. samiec - 12 m - 30 kg 2.samica - 36 m - 80 kg;;2
1312;362/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Strużyna;zagrożenia;54.025222;19.945833;30;18.02.2020;21.02.2020;28.02.2020;P/20/09063;RT-PCR+;2;padły/padłe;1. samiec - 12 m - 30 kg 2.samica - 36 m - 80 kg;;2
1313;363/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Markowo;zagrożenia;54.025222;19.945833;30;18.02.2020;21.02.2020;28.02.2020;P/20/09063;RT-PCR+;3;padły/padłe;1. samiec - 24 m - 50 kg 2.samica - 24 m - 40 kg        3. samica -36 m - 70 kg  ;;3
1314;1;dolnośląskie;02030 Głogów;0203 głogowski;Kotla;"Ceber obw. Nr 7";objęty ograniczeniami;51.690274;16.037318;32;13.03.2020;16.03.2020;20.03.2020;P/20/12715;RT-PCR+;1;padły/padłe;1. samica - 1 rok, 30 kg;1;0;0;0;;
1315;2;dolnośląskie;02030 Głogów;0203 głogowski;Kotla;"Grochowice obw. nr 1";objęty ograniczeniami;51.777188;16.030280;32;09.03.2020;16.03.2020;20.03.2020;P/20/12767;RT-PCR+;1;odstrzelony;1. samiec - 2 lata, 30 kg;1;0;0;0;;
1316;303;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tomaszów Lubelski;Górno;zagrożenia;50.4876;23.4598;32;08.03.2020;09.03.2020;16.03.2020;P/20/11834;RT-PCR+;1;padły/padłe;samica - 48 m - 120 kg;0;1;0;0;;
1317;304;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Susiec;Paary;zagrożenia;50.3996;23.2379;32;08.03.2020;09.03.2020;16.03.2020;P/20/11835;ELISA+IPT+;1;odstrzelony;samiec - 12 m - 25 kg;0;0;0;0;;
1318;305;lubelskie;06200 Zamość;0620 zamojski;Radecznica;Mokrelipie;zagrożenia;50.7481;22.847;32;07.03.2020;10.03.2020;16.03.2020;P/20/11837;ELISA+IPT+;1;odstrzelony;samiec - 18 m - 40 kg;0;0;0;0;;
1319;306;lubelskie;06200 Zamość;0620 zamojski;Nielisz;Ruskie Piaski;zagrożenia;50.8325;23.103;32;05.03.2020;10.03.2020;16.03.2020;P/20/11837;ELISA+IPT+;1;odstrzelony;samiec - 48 m - 55 kg;0;0;0;0;;
1320;307;lubelskie;06050 Janów Lubelski;0605 janowski;Chrzanów;Otrocz;objęty ograniczeniami;50.838;22.565;32;08.03.2020;09.03.2020;16.03.2020;P/20/11839;RT-PCR+;1;odstrzelony;samica - 48 m - 52 kg;0;0;0;0;;
1321;308;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tarnawatka;Tarnawatka;objęty ograniczeniami;50.5341;23.3696;32;07.03.2020;09.03.2020;16.03.2020;P/20/11840;RT-PCR+;1;odstrzelony;samica - 12 m - 40 kg;0;0;0;0;;
1322;309;lubelskie;06200 Zamość;0620 zamojski;Sitno;Kornelówka Kolonia;objęty ograniczeniami;50.7934;23.355;30;06.03.2020;10.03.2020;16.03.2020;P/20/11844 P/20/11845;RT-PCR+;4;padły/padłe;1. b.d., 12 m - 30 kg 2. b.d., 12 m - 30 kg 3. samica - 12 m - 30 kg 4. samica - 36 m - 70 kg;1;1;2;0;;
1323;310;lubelskie;06200 Zamość;0620 zamojski;Sitno;Sitno Kolonia;objęty ograniczeniami;50.785;23.3581;30;09.03.2020;10.03.2020;16.03.2020;P/20/11844;RT-PCR+;1;padły/padłe;samica - 12 m - 35 kg;0;0;1;0;;
1324;311;lubelskie;06200 Zamość;0620 zamojski;Sułów;Sułowiec;zagrożenia;50.763;22.887;30;06.03.2020;10.03.2020;16.03.2020;P/20/11846;RT-PCR+;1;padły/padłe;b.d., 12 m - 40 kg;0;0;1;0;;
